59,0
57,0.3
55,0.3
53,0.3
57,0.3
59,0.3
57,0.3
53,0.3
59,0.3
57,0.3
55,0.3
53,0.3
57,0.3
59,0.3
57,0.3
53,0.3
53,0.3
55,0.3
53,0.3
55,0.3
59,0.3
57,0.3
59,0.3
57,0.3
53,0.3
55,0.1
55,0.1
59,0.3
57,0.1
57,0.1
53,0.3
59,0
55,0.3
57,0
57,0.3
59,0
53,0.3
55,0
57,0.3
59,0.3
57,0.3
59,0.3
55,0.3
53,0.3
55,0.3
53,0.3
57,0.3
59,0.3
57,0.3
59,0.3
55,0.3
53,0.3
55,0.3
53,0.3
55,0.3
57,0
53,0.3
59,0
55,0.3
57,0
53,0.3
59,0
57,0.3
55,0
59,0.3
53,0
57,0.3
55,0
59,0.3
53,0
59,0.3
57,0.3
55,0.3
53,0.3
53,0.3
55,0.3
57,0.3
59,0.3
57,0.3
59,0.3
57,0.3
59,0.3
55,0.3
53,0.3
55,0.3
53,0.3
57,0.3
59,0.3
57,0.3
59,0.3
55,0.3
53,0.3
55,0.3
53,0.3
55,0.3
57,0
53,0.3
59,0
55,0.3
57,0
53,0.3
59,0
57,0.3
55,0
59,0.3
53,0
57,0.3
55,0
59,0.3
53,0
59,0.3
57,0.3
55,0.3
53,0.3
53,0.3
53,0.1
55,0.1
55,0.1
57,0.1
57,0.1
59,0.1
59,0.1
57,0.1
55,0.3
57,0.3
55,0.3
57,0.1
55,0.5
57,0.3
55,0.3
59,0.3
53,0.3
59,0.3
53,0.3
59,0.1
53,0.1
59,0.3
59,0.3
53,0
55,0.3
57,0
55,0.3
57,0.3
55,0.1
57,0.1
55,0.3
57,0.1
55,0.5
57,0.3
55,0.3
59,0.3
53,0.3
59,0.3
53,0.1
59,0.1
53,0.1
59,0.1
53,0.3
59,0.3
55,0.7
57,0.3
55,0.3
57,0.3
55,0.1
55,0.5
57,0
53,0.3
59,0
55,0.3
57,0
53,0.3
57,0.3
59,0.1
57,0.1
55,0.1
53,0.1
53,0.1
53,0.5
59,0
55,0.1
57,0
53,0.1
59,0
53,0.7
55,0.3
55,0.1
57,0.1
59,0.3
57,0.1
57,0.1
57,0.3
55,0
59,0.3
53,0
53,0.3
59,0.3
57,0.3
59,0.3
55,0
53,0.1
57,0
57,0.1
53,0
59,0.1
55,0
59,0.1
57,0.1
59,0.1
57,0.1
55,0.1
53,0.1
55,0.1
53,0.1
55,0.1
55,0.3
59,0.3
55,0
55,0.5
57,0.1
57,0.3
53,0.3
57,0
55,0.7
55,0.3
59,0.3
55,0
55,0.5
57,0.1
57,0.3
53,0.3
57,0
53,0.7
55,0
55,0.3
59,0.3
55,0
55,0.5
59,0.1
57,0
57,0.3
53,0.3
57,0
53,0.7
55,0
55,0.3
59,0.3
55,0
55,0.5
59,0.1
57,0
57,0.3
53,0.3
57,0
55,0.7
55,0.3
59,0.3
55,0
55,0.5
57,0.1
57,0.3
53,0.3
57,0
55,0.7
55,0.3
59,0.3
55,0
55,0.5
57,0.1
57,0.3
53,0.3
57,0
53,0.7
55,0
55,0.3
59,0.3
55,0
55,0.5
59,0.1
57,0
57,0.3
53,0.3
57,0
53,0.7
55,0
55,0.3
59,0.3
55,0
55,0.5
59,0.1
57,0
57,0.3
53,0.3
57,0
59,0.7
57,0.3
55,0.3
53,0.3
53,0.1
57,0.5
55,0.3
53,0.3
59,0.3
57,0.3
55,0.1
55,0.1
53,0.1
53,0.1
55,0.1
57,0.1
59,0.3
59,0.3
59,0.7
57,0.3
55,0.1
55,0.1
53,0.3
55,0.1
57,0.1
57,0.3
59,0.3
57,0.3
55,0.1
53,0.1
57,0.3
55,0.1
55,0.1
59,0.1
59,0.1
57,0.1
57,0.1
59,0
53,0
55,0.3
59,0
53,0
57,0.3
59,0
53,0
59,0.7
53,0
59,0.3
53,0
59,0.1
55,0
59,0.1
53,0
59,0.3
53,0
59,0.1
55,0
59,0.1
53,0
53,0.3
57,0
53,0.3
59,0
55,0.3
57,0.1
53,0.1
59,0
59,0.3
53,0
55,0.1
59,0.1
53,0
57,0.1
59,0.1
53,0
55,0.1
57,0.1
59,0
53,0
55,0.3
59,0
53,0
57,0.3
59,0
53,0
53,0.7
57,0.3
55,0.1
53,0.1
53,0.3
55,0.1
59,0.1
57,0.3
59,0
55,0.3
59,0
53,0.3
59,0
53,0.3
55,0.1
57,0.1
55,0.1
57,0.1
59,0.1
57,0.1
55,0.1
59,0.1
53,0
57,0.3
55,0
59,0.3
53,0
55,0.1
57,0
59,0.1
53,0
55,0.3
57,0.3
55,0.3
57,0.3
53,0.3
59,0.3
53,0
53,0.3
59,0.3
53,0
55,0.3
57,0.3
55,0.3
57,0.3
53,0.3
59,0.3
53,0
53,0.3
59,0.3
53,0
55,0.3
57,0.3
55,0.3
57,0.3
53,0.3
59,0.3
53,0
53,0.3
59,0.3
53,0
55,0.3
57,0.3
55,0.3
57,0.3
53,0.3
59,0.3
53,0
53,0.3
59,0.3
53,0
59,0.3
57,0.3
55,0.3
53,0.3
59,0.3
57,0.3
55,0.3
53,0.3
59,0.3
57,0.3
55,0.3
53,0.3
59,0.3
57,0.3
55,0.3
53,0.3
59,0.3
57,0.3
55,0.3
53,0.3
59,0.3
57,0.3
55,0.3
53,0.3
59,0.3
57,0.3
55,0.3
53,0.3
59,0.3
59,0.1
57,0.1
57,0.1
55,0.1
55,0.1
53,0.1
53,0.1
55,0.1
57,0.3
55,0.3
57,0.3
55,0.1
59,0.1
53,0.3
59,0.3
57,0.1
53,0.1
55,0.3
59,0.3
57,0.1
53,0.1
55,0.1
57,0.1
57,0.1
57,0.5
55,0.1
57,0.1
57,0.3
53,0.3
55,0.3
55,0.1
57,0.1
59,0.3
59,0.1
57,0.1
59,0.1
57,0.1
53,0.3
55,0.1
53,0.1
59,0.3
57,0.3
55,0.3
55,0.1
53,0.1
57,0.1
59,0.1
57,0.3
55,0.1
55,0.1
53,0.3
